Freq.	V(h)
1.61920682445932e+003	(-9.19228708276025e-001dB,1.42227978353616e+001°)
1.63164090588895e+003	(-9.20981040496835e-001dB,1.41090711321230e+001°)
1.64417047010598e+003	(-9.22707502226493e-001dB,1.39962544895088e+001°)
1.65679625033409e+003	(-9.24408425580984e-001dB,1.38843394165719e+001°)
1.66951898542744e+003	(-9.26084138908338e-001dB,1.37733175169027e+001°)
1.68233941991396e+003	(-9.27734966797115e-001dB,1.36631804872344e+001°)
1.69525830403888e+003	(-9.29361230086345e-001dB,1.35539201160726e+001°)
1.70827639380866e+003	(-9.30963245876505e-001dB,1.34455282823483e+001°)
1.72139445103523e+003	(-9.32541327541637e-001dB,1.33379969540941e+001°)
1.73461324338056e+003	(-9.34095784742612e-001dB,1.32313181871434e+001°)
1.74793354440159e+003	(-9.35626923441212e-001dB,1.31254841238513e+001°)
1.76135613359547e+003	(-9.37135045915384e-001dB,1.30204869918388e+001°)
1.77488179644525e+003	(-9.38620450775236e-001dB,1.29163191027571e+001°)
1.78851132446575e+003	(-9.40083432979862e-001dB,1.28129728510741e+001°)
1.80224551524995e+003	(-9.41524283855074e-001dB,1.27104407128815e+001°)
1.81608517251564e+003	(-9.42943291111838e-001dB,1.26087152447222e+001°)
1.83003110615245e+003	(-9.44340738865259e-001dB,1.25077890824379e+001°)
1.84408413226926e+003	(-9.45716907654503e-001dB,1.24076549400365e+001°)
1.85824507324193e+003	(-9.47072074463057e-001dB,1.23083056085788e+001°)
1.87251475776144e+003	(-9.48406512739761e-001dB,1.22097339550842e+001°)
1.88689402088241e+003	(-9.49720492420231e-001dB,1.21119329214549e+001°)
1.90138370407193e+003	(-9.51014279948906e-001dB,1.20148955234189e+001°)
1.91598465525880e+003	(-9.52288138301433e-001dB,1.19186148494905e+001°)
1.93069772888319e+003	(-9.53542327007563e-001dB,1.18230840599487e+001°)
1.94552378594662e+003	(-9.54777102174404e-001dB,1.17282963858331e+001°)
1.96046369406231e+003	(-9.55992716510036e-001dB,1.16342451279563e+001°)
1.97551832750602e+003	(-9.57189419347466e-001dB,1.15409236559335e+001°)
1.99068856726715e+003	(-9.58367456668856e-001dB,1.14483254072283e+001°)
2.00597530110036e+003	(-9.59527071130092e-001dB,1.13564438862146e+001°)
2.02137942357743e+003	(-9.60668502085469e-001dB,1.12652726632544e+001°)
2.03690183613972e+003	(-9.61791985612761e-001dB,1.11748053737904e+001°)
2.05254344715081e+003	(-9.62897754538303e-001dB,1.10850357174553e+001°)
2.06830517194976e+003	(-9.63986038462406e-001dB,1.09959574571945e+001°)
2.08418793290460e+003	(-9.65057063784826e-001dB,1.09075644184043e+001°)
2.10019265946633e+003	(-9.66111053730359e-001dB,1.08198504880839e+001°)
2.11632028822334e+003	(-9.67148228374565e-001dB,1.07328096140022e+001°)
2.13257176295617e+003	(-9.68168804669572e-001dB,1.06464358038780e+001°)
2.14894803469277e+003	(-9.69172996469930e-001dB,1.05607231245737e+001°)
2.16545006176415e+003	(-9.70161014558538e-001dB,1.04756657013023e+001°)
2.18207880986046e+003	(-9.71133066672518e-001dB,1.03912577168481e+001°)
2.19883525208748e+003	(-9.72089357529214e-001dB,1.03074934107994e+001°)
2.21572036902361e+003	(-9.73030088852097e-001dB,1.02243670787942e+001°)
2.23273514877722e+003	(-9.73955459396675e-001dB,1.01418730717782e+001°)
2.24988058704446e+003	(-9.74865664976365e-001dB,1.00600057952748e+001°)
2.26715768716759e+003	(-9.75760898488319e-001dB,9.97875970866720e+000°)
2.28456746019362e+003	(-9.76641349939175e-001dB,9.89812932449209e+000°)
2.30211092493352e+003	(-9.77507206470714e-001dB,9.81810920774452e+000°)
2.31978910802184e+003	(-9.78358652385450e-001dB,9.73869397519436e+000°)
2.33760304397676e+003	(-9.79195869172161e-001dB,9.65987829471355e+000°)
2.35555377526066e+003	(-9.80019035531141e-001dB,9.58165688461423e+000°)
2.37364235234112e+003	(-9.80828327399532e-001dB,9.50402451299741e+000°)
2.39186983375238e+003	(-9.81623917976410e-001dB,9.42697599711218e+000°)
2.41023728615727e+003	(-9.82405977747677e-001dB,9.35050620272502e+000°)
2.42874578440967e+003	(-9.83174674510943e-001dB,9.27461004349902e+000°)
2.44739641161740e+003	(-9.83930173400117e-001dB,9.19928248038314e+000°)
2.46619025920557e+003	(-9.84672636909832e-001dB,9.12451852101095e+000°)
2.48512842698048e+003	(-9.85402224919806e-001dB,9.05031321910894e+000°)
2.50421202319399e+003	(-9.86119094718852e-001dB,8.97666167391398e+000°)
2.52344216460834e+003	(-9.86823401028834e-001dB,8.90355902959995e+000°)
2.54281997656152e+003	(-9.87515296028272e-001dB,8.83100047471329e+000°)
2.56234659303313e+003	(-9.88194929375913e-001dB,8.75898124161733e+000°)
2.58202315671073e+003	(-9.88862448233912e-001dB,8.68749660594519e+000°)
2.60185081905673e+003	(-9.89517997290911e-001dB,8.61654188606114e+000°)
2.62183074037572e+003	(-9.90161718784833e-001dB,8.54611244253022e+000°)
2.64196408988245e+003	(-9.90793752525439e-001dB,8.47620367759596e+000°)
2.66225204577017e+003	(-9.91414235916685e-001dB,8.40681103466604e+000°)
2.68269579527964e+003	(-9.92023303978777e-001dB,8.33792999780585e+000°)
2.70329653476859e+003	(-9.92621089370054e-001dB,8.26955609123988e+000°)
2.72405546978169e+003	(-9.93207722408521e-001dB,8.20168487886003e+000°)
2.74497381512116e+003	(-9.93783331093206e-001dB,8.13431196374204e+000°)
2.76605279491782e+003	(-9.94348041125205e-001dB,8.06743298766874e+000°)
2.78729364270274e+003	(-9.94901975928522e-001dB,8.00104363066052e+000°)
2.80869760147941e+003	(-9.95445256670515e-001dB,7.93513961051273e+000°)
2.83026592379650e+003	(-9.95978002282233e-001dB,7.86971668234012e+000°)
2.85199987182116e+003	(-9.96500329478344e-001dB,7.80477063812759e+000°)
2.87390071741284e+003	(-9.97012352776905e-001dB,7.74029730628800e+000°)
2.89596974219780e+003	(-9.97514184518635e-001dB,7.67629255122617e+000°)
2.91820823764400e+003	(-9.98005934886263e-001dB,7.61275227290942e+000°)
2.94061750513679e+003	(-9.98487711923188e-001dB,7.54967240644400e+000°)
2.96319885605498e+003	(-9.98959621552131e-001dB,7.48704892165797e+000°)
2.98595361184761e+003	(-9.99421767593389e-001dB,7.42487782269012e+000°)
3.00888310411132e+003	(-9.99874251782803e-001dB,7.36315514758446e+000°)
3.03198867466820e+003	(-1.00031717378945e+000dB,7.30187696789071e+000°)
3.05527167564438e+003	(-1.00075063123302e+000dB,7.24103938827049e+000°)
3.07873346954909e+003	(-1.00117471970088e+000dB,7.18063854610892e+000°)
3.10237542935448e+003	(-1.00158953276493e+000dB,7.12067061113191e+000°)
3.12619893857587e+003	(-1.00199516199797e+000dB,7.06113178502857e+000°)
3.15020539135279e+003	(-1.00239169698998e+000dB,7.00201830107907e+000°)
3.17439619253051e+003	(-1.00277922536399e+000dB,6.94332642378764e+000°)
3.19877275774230e+003	(-1.00315783279157e+000dB,6.88505244852056e+000°)
3.22333651349222e+003	(-1.00352760300816e+000dB,6.82719270114919e+000°)
3.24808889723863e+003	(-1.00388861782803e+000dB,6.76974353769801e+000°)
3.27303135747832e+003	(-1.00424095715891e+000dB,6.71270134399710e+000°)
3.29816535383124e+003	(-1.00458469901630e+000dB,6.65606253533978e+000°)
3.32349235712595e+003	(-1.00491991953754e+000dB,6.59982355614468e+000°)
3.34901384948566e+003	(-1.00524669299549e+000dB,6.54398087962219e+000°)
3.37473132441499e+003	(-1.00556509181198e+000dB,6.48853100744573e+000°)
3.40064628688735e+003	(-1.00587518657086e+000dB,6.43347046942697e+000°)
3.42676025343305e+003	(-1.00617704603080e+000dB,6.37879582319571e+000°)
3.45307475222798e+003	(-1.00647073713771e+000dB,6.32450365388391e+000°)
3.47959132318309e+003	(-1.00675632503695e+000dB,6.27059057381363e+000°)
3.50631151803448e+003	(-1.00703387308514e+000dB,6.21705322218932e+000°)
3.53323690043423e+003	(-1.00730344286167e+000dB,6.16388826479407e+000°)
3.56036904604189e+003	(-1.00756509417990e+000dB,6.11109239368947e+000°)
3.58770954261666e+003	(-1.00781888509805e+000dB,6.05866232691988e+000°)
3.61525999011037e+003	(-1.00806487192978e+000dB,6.00659480821989e+000°)
3.64302200076105e+003	(-1.00830310925442e+000dB,5.95488660672593e+000°)
3.67099719918728e+003	(-1.00853364992693e+000dB,5.90353451669134e+000°)
3.69918722248331e+003	(-1.00875654508748e+000dB,5.85253535720506e+000°)
3.72759372031482e+003	(-1.00897184417077e+000dB,5.80188597191382e+000°)
3.75621835501546e+003	(-1.00917959491500e+000dB,5.75158322874780e+000°)
3.78506280168416e+003	(-1.00937984337054e+000dB,5.70162401964974e+000°)
3.81412874828309e+003	(-1.00957263390825e+000dB,5.65200526030728e+000°)
3.84341789573653e+003	(-1.00975800922750e+000dB,5.60272388988857e+000°)
3.87293195803034e+003	(-1.00993601036387e+000dB,5.55377687078129e+000°)
3.90267266231227e+003	(-1.01010667669653e+000dB,5.50516118833462e+000°)
3.93264174899306e+003	(-1.01027004595529e+000dB,5.45687385060432e+000°)
3.96284097184826e+003	(-1.01042615422732e+000dB,5.40891188810104e+000°)
3.99327209812087e+003	(-1.01057503596360e+000dB,5.36127235354142e+000°)
4.02393690862477e+003	(-1.01071672398495e+000dB,5.31395232160220e+000°)
4.05483719784891e+003	(-1.01085124948785e+000dB,5.26694888867736e+000°)
4.08597477406234e+003	(-1.01097864204985e+000dB,5.22025917263774e+000°)
4.11735145942002e+003	(-1.01109892963465e+000dB,5.17388031259391e+000°)
4.14896909006945e+003	(-1.01121213859700e+000dB,5.12780946866147e+000°)
4.18082951625814e+003	(-1.01131829368705e+000dB,5.08204382172897e+000°)
4.21293460244184e+003	(-1.01141741805456e+000dB,5.03658057322891e+000°)
4.24528622739372e+003	(-1.01150953325269e+000dB,4.99141694491070e+000°)
4.27788628431424e+003	(-1.01159465924150e+000dB,4.94655017861680e+000°)
4.31073668094197e+003	(-1.01167281439107e+000dB,4.90197753606084e+000°)
4.34383933966525e+003	(-1.01174401548438e+000dB,4.85769629860871e+000°)
4.37719619763466e+003	(-1.01180827771981e+000dB,4.81370376706157e+000°)
4.41080920687638e+003	(-1.01186561471325e+000dB,4.76999726144147e+000°)
4.44468033440645e+003	(-1.01191603850003e+000dB,4.72657412077947e+000°)
4.47881156234584e+003	(-1.01195955953634e+000dB,4.68343170290568e+000°)
4.51320488803648e+003	(-1.01199618670051e+000dB,4.64056738424196e+000°)
4.54786232415811e+003	(-1.01202592729370e+000dB,4.59797855959639e+000°)
4.58278589884609e+003	(-1.01204878704059e+000dB,4.55566264196039e+000°)
4.61797765581006e+003	(-1.01206477008941e+000dB,4.51361706230746e+000°)
4.65343965445355e+003	(-1.01207387901187e+000dB,4.47183926939464e+000°)
4.68917396999451e+003	(-1.01207611480257e+000dB,4.43032672956536e+000°)
4.72518269358671e+003	(-1.01207147687826e+000dB,4.38907692655488e+000°)
4.76146793244217e+003	(-1.01205996307659e+000dB,4.34808736129734e+000°)
4.79803180995441e+003	(-1.01204156965459e+000dB,4.30735555173494e+000°)
4.83487646582275e+003	(-1.01201629128685e+000dB,4.26687903262919e+000°)
4.87200405617754e+003	(-1.01198412106329e+000dB,4.22665535537351e+000°)
4.90941675370627e+003	(-1.01194505048656e+000dB,4.18668208780847e+000°)
4.94711674778078e+003	(-1.01189906946924e+000dB,4.14695681403798e+000°)
4.98510624458536e+003	(-1.01184616633049e+000dB,4.10747713424821e+000°)
5.02338746724583e+003	(-1.01178632779252e+000dB,4.06824066452738e+000°)
5.06196265595968e+003	(-1.01171953897659e+000dB,4.02924503668781e+000°)
5.10083406812713e+003	(-1.01164578339877e+000dB,3.99048789808955e+000°)
5.14000397848324e+003	(-1.01156504296520e+000dB,3.95196691146576e+000°)
5.17947467923104e+003	(-1.01147729796715e+000dB,3.91367975474940e+000°)
5.21924848017566e+003	(-1.01138252707557e+000dB,3.87562412090182e+000°)
5.25932770885949e+003	(-1.01128070733541e+000dB,3.83779771774316e+000°)
5.29971471069840e+003	(-1.01117181415953e+000dB,3.80019826778355e+000°)
5.34041184911899e+003	(-1.01105582132216e+000dB,3.76282350805656e+000°)
5.38142150569689e+003	(-1.01093270095216e+000dB,3.72567118995391e+000°)
5.42274608029611e+003	(-1.01080242352572e+000dB,3.68873907906147e+000°)
5.46438799120954e+003	(-1.01066495785892e+000dB,3.65202495499704e+000°)
5.50634967530041e+003	(-1.01052027109964e+000dB,3.61552661124912e+000°)
5.54863358814491e+003	(-1.01036832871931e+000dB,3.57924185501750e+000°)
5.59124220417588e+003	(-1.01020909450421e+000dB,3.54316850705498e+000°)
5.63417801682765e+003	(-1.01004253054635e+000dB,3.50730440151057e+000°)
5.67744353868191e+003	(-1.00986859723403e+000dB,3.47164738577373e+000°)
5.72104130161477e+003	(-1.00968725324197e+000dB,3.43619532032022e+000°)
5.76497385694491e+003	(-1.00949845552106e+000dB,3.40094607855917e+000°)
5.80924377558290e+003	(-1.00930215928770e+000dB,3.36589754668112e+000°)
5.85385364818162e+003	(-1.00909831801281e+000dB,3.33104762350769e+000°)
5.89880608528790e+003	(-1.00888688341033e+000dB,3.29639422034211e+000°)
5.94410371749527e+003	(-1.00866780542545e+000dB,3.26193526082112e+000°)
5.98974919559787e+003	(-1.00844103222230e+000dB,3.22766868076789e+000°)
6.03574519074564e+003	(-1.00820651017132e+000dB,3.19359242804630e+000°)
6.08209439460058e+003	(-1.00796418383621e+000dB,3.15970446241608e+000°)
6.12879951949428e+003	(-1.00771399596041e+000dB,3.12600275538916e+000°)
6.17586329858665e+003	(-1.00745588745324e+000dB,3.09248529008698e+000°)
6.22328848602586e+003	(-1.00718979737550e+000dB,3.05915006109919e+000°)
6.27107785710951e+003	(-1.00691566292481e+000dB,3.02599507434286e+000°)
6.31923420844704e+003	(-1.00663341942035e+000dB,2.99301834692312e+000°)
6.36776035812338e+003	(-1.00634300028727e+000dB,2.96021790699453e+000°)
6.41665914586389e+003	(-1.00604433704059e+000dB,2.92759179362365e+000°)
6.46593343320049e+003	(-1.00573735926880e+000dB,2.89513805665230e+000°)
6.51558610363916e+003	(-1.00542199461673e+000dB,2.86285475656187e+000°)
6.56562006282865e+003	(-1.00509816876830e+000dB,2.83073996433872e+000°)
6.61603823873056e+003	(-1.00476580542864e+000dB,2.79879176134007e+000°)
6.66684358179063e+003	(-1.00442482630564e+000dB,2.76700823916109e+000°)
6.71803906511143e+003	(-1.00407515109132e+000dB,2.73538749950272e+000°)
6.76962768462633e+003	(-1.00371669744246e+000dB,2.70392765404035e+000°)
6.82161245927484e+003	(-1.00334938096090e+000dB,2.67262682429318e+000°)
6.87399643117927e+003	(-1.00297311517330e+000dB,2.64148314149472e+000°)
6.92678266582274e+003	(-1.00258781151052e+000dB,2.61049474646363e+000°)
6.97997425222856e+003	(-1.00219337928625e+000dB,2.57965978947569e+000°)
7.03357430314104e+003	(-1.00178972567552e+000dB,2.54897643013616e+000°)
7.08758595520763e+003	(-1.00137675569233e+000dB,2.51844283725334e+000°)
7.14201236916245e+003	(-1.00095437216704e+000dB,2.48805718871220e+000°)
7.19685673001127e+003	(-1.00052247572316e+000dB,2.45781767134947e+000°)
7.25212224721791e+003	(-1.00008096475353e+000dB,2.42772248082861e+000°)
7.30781215489205e+003	(-9.99629735396116e-001dB,2.39776982151603e+000°)
7.36392971197846e+003	(-9.99168681509223e-001dB,2.36795790635769e+000°)
7.42047820244774e+003	(-9.98697694646109e-001dB,2.33828495675636e+000°)
7.47746093548851e+003	(-9.98216664029149e-001dB,2.30874920244936e+000°)
7.53488124570103e+003	(-9.97725476523395e-001dB,2.27934888138724e+000°)
7.59274249329233e+003	(-9.97224016609558e-001dB,2.25008223961275e+000°)
7.65104806427290e+003	(-9.96712166356483e-001dB,2.22094753114009e+000°)
7.70980137065479e+003	(-9.96189805393020e-001dB,2.19194301783554e+000°)
7.76900585065131e+003	(-9.95656810879316e-001dB,2.16306696929776e+000°)
7.82866496887819e+003	(-9.95113057477525e-001dB,2.13431766273896e+000°)
7.88878221655639e+003	(-9.94558417321911e-001dB,2.10569338286659e+000°)
7.94936111171634e+003	(-9.93992759988383e-001dB,2.07719242176550e+000°)
8.01040519940387e+003	(-9.93415952463403e-001dB,2.04881307878023e+000°)
8.07191805188762e+003	(-9.92827859112258e-001dB,2.02055366039834e+000°)
8.13390326886810e+003	(-9.92228341646731e-001dB,1.99241248013361e+000°)
8.19636447768837e+003	(-9.91617259092168e-001dB,1.96438785840981e+000°)
8.25930533354628e+003	(-9.90994467753816e-001dB,1.93647812244504e+000°)
8.32272951970835e+003	(-9.90359821182595e-001dB,1.90868160613628e+000°)
8.38664074772539e+003	(-9.89713170140194e-001dB,1.88099664994430e+000°)
8.45104275764961e+003	(-9.89054362563478e-001dB,1.85342160077882e+000°)
8.51593931825354e+003	(-9.88383243528234e-001dB,1.82595481188439e+000°)
8.58133422725056e+003	(-9.87699655212234e-001dB,1.79859464272590e+000°)
8.64723131151714e+003	(-9.87003436857573e-001dB,1.77133945887517e+000°)
8.71363442731680e+003	(-9.86294424732400e-001dB,1.74418763189705e+000°)
8.78054746052575e+003	(-9.85572452091752e-001dB,1.71713753923647e+000°)
8.84797432686031e+003	(-9.84837349137913e-001dB,1.69018756410524e+000°)
8.91591897210605e+003	(-9.84088942979796e-001dB,1.66333609536912e+000°)
8.98438537234870e+003	(-9.83327057591781e-001dB,1.63658152743545e+000°)
9.05337753420682e+003	(-9.82551513771607e-001dB,1.60992226014067e+000°)
9.12289949506628e+003	(-9.81762129097714e-001dB,1.58335669863783e+000°)
9.19295532331650e+003	(-9.80958717885628e-001dB,1.55688325328500e+000°)
9.26354911858854e+003	(-9.80141091143666e-001dB,1.53050033953278e+000°)
9.33468501199504e+003	(-9.79309056527773e-001dB,1.50420637781290e+000°)
9.40636716637193e+003	(-9.78462418295604e-001dB,1.47799979342619e+000°)
9.47859977652205e+003	(-9.77600977259786e-001dB,1.45187901643134e+000°)
9.55138706946062e+003	(-9.76724530740310e-001dB,1.42584248153269e+000°)
9.62473330466264e+003	(-9.75832872516103e-001dB,1.39988862796940e+000°)
9.69864277431208e+003	(-9.74925792775724e-001dB,1.37401589940379e+000°)
9.77311980355315e+003	(-9.74003078067227e-001dB,1.34822274380943e+000°)
9.84816875074333e+003	(-9.73064511247112e-001dB,1.32250761336017e+000°)
9.92379400770843e+003	(-9.72109871428377e-001dB,1.29686896431872e+000°)
9.99999999999965e+003	(-9.71138933927659e-001dB,1.27130525692473e+000°)
1.00767911871525e+004	(-9.70151470211560e-001dB,1.24581495528331e+000°)
1.01541720629477e+004	(-9.69147247841809e-001dB,1.22039652725375e+000°)
1.02321471556745e+004	(-9.68126030419714e-001dB,1.19504844433716e+000°)
1.03107210283952e+004	(-9.67087577529500e-001dB,1.16976918156525e+000°)
1.03898982792124e+004	(-9.66031644680725e-001dB,1.14455721738782e+000°)
1.04696835415382e+004	(-9.64957983249703e-001dB,1.11941103356078e+000°)
1.05500814843651e+004	(-9.63866340419884e-001dB,1.09432911503390e+000°)
1.06310968125395e+004	(-9.62756459121276e-001dB,1.06930994983814e+000°)
1.07127342670367e+004	(-9.61628077968742e-001dB,1.04435202897313e+000°)
1.07949986252385e+004	(-9.60480931199334e-001dB,1.01945384629395e+000°)
1.08778947012131e+004	(-9.59314748608463e-001dB,9.94613898397973e-001°)
